date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:16	95915/95915	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:15%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/AXES	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/AXES.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:17	108964/108964	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:16%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/LABELS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/LABELS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:18	111470/111470	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:17%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/COLOR	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/COLOR.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:19	86535/86535	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:18%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/FONTS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/FONTS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:20	93256/93256	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:19%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/PLOT-LAYOUT	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/PLOT-LAYOUT.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:21	108537/108537	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:20%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/CONTOURING	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/CONTOURING.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:22	99283/99283	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:21%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/SPECIAL-SYMBOLS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/SPECIAL-SYMBOLS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:23	97143/97143	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:22%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/MAP-PROJECTIONS-AND-CURVILINEAR-COORDINATES	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/MAP-PROJECTIONS-AND-CURVILINEAR-COORDINATES.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:24	82446/82446	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:23%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/linecolors.gif/view	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/linecolors.gif/view.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:25	82414/82414	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:24%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/Chapter6_plotuv.png/view	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/Chapter6_plotuv.png/view.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
